key	frequency
0	0.134601
1	0.074271
2	0.059081
3	0.040779
4	0.031069
5	0.024937
6	0.020762
7	0.018041
8	0.015730
9	0.012916
10	0.011835
11	0.010232
12	0.009654
13	0.008294
14	0.008443
15	0.007828
16	0.006486
17	0.006337
18	0.006076
19	0.005647
20	0.004659
21	0.005349
22	0.004734
23	0.004715
24	0.004697
25	0.003858
26	0.003970
27	0.003373
28	0.003578
29	0.002926
30	0.003429
31	0.003224
32	0.002907
33	0.002740
34	0.002796
35	0.003038
36	0.002460
37	0.002684
38	0.002218
39	0.002367
40	0.002181
41	0.002162
42	0.001864
43	0.001976
44	0.001901
45	0.002181
46	0.002050
47	0.002031
48	0.001845
49	0.001640
50	0.002050
51	0.001845
52	0.001920
53	0.001528
54	0.001715
55	0.001715
56	0.001584
57	0.001677
58	0.001566
59	0.001566
60	0.001640
61	0.001379
62	0.001174
63	0.001472
64	0.001454
65	0.001286
66	0.001174
67	0.001640
68	0.001174
69	0.001342
70	0.001118
71	0.001361
72	0.001211
73	0.000969
74	0.001006
75	0.001305
76	0.001193
77	0.000913
78	0.001156
79	0.000988
80	0.001025
81	0.001006
82	0.000820
83	0.001044
84	0.001174
85	0.001174
86	0.001025
87	0.000932
88	0.000839
89	0.001025
90	0.000951
91	0.000913
92	0.000820
93	0.000895
94	0.000969
95	0.000932
96	0.000746
97	0.001100
98	0.000876
99	0.000690
100	0.000727
101	0.000801
102	0.000727
103	0.000559
104	0.000727
105	0.000634
106	0.000801
107	0.000559
108	0.000764
109	0.000652
110	0.000839
111	0.000540
112	0.000913
113	0.000410
114	0.000764
115	0.000746
116	0.000503
117	0.000354
118	0.000522
119	0.000708
120	0.000839
121	0.000783
122	0.000690
123	0.000690
124	0.000391
125	0.000559
126	0.000466
127	0.000559
128	0.000708
129	0.000690
130	0.000615
131	0.000671
132	0.000578
133	0.000391
134	0.000634
135	0.000596
136	0.000522
137	0.000690
138	0.000596
139	0.000578
140	0.000596
141	0.000522
142	0.000764
143	0.000391
144	0.000429
145	0.000690
146	0.000335
147	0.000503
148	0.000466
149	0.000578
150	0.000466
151	0.000615
152	0.000522
153	0.000466
154	0.000447
155	0.000391
156	0.000503
157	0.000335
158	0.000466
159	0.000280
160	0.000410
161	0.000429
162	0.000410
163	0.000391
164	0.000503
165	0.000391
166	0.000447
167	0.000447
168	0.000466
169	0.000410
170	0.000373
171	0.000130
172	0.000485
173	0.000429
174	0.000373
175	0.000298
176	0.000634
177	0.000503
178	0.000224
179	0.000373
180	0.000298
181	0.000335
182	0.000354
183	0.000373
184	0.000503
185	0.000540
186	0.000391
187	0.000335
188	0.000429
189	0.000466
190	0.000242
191	0.000280
192	0.000205
193	0.000298
194	0.000559
195	0.000317
196	0.000391
197	0.000354
198	0.000391
199	0.000354
200	0.000447
201	0.000298
202	0.000112
203	0.000317
204	0.000391
205	0.000354
206	0.000391
207	0.000373
208	0.000429
209	0.000224
210	0.000317
211	0.000298
212	0.000224
213	0.000298
214	0.000224
