key	frequency
0	0.109600
1	0.158900
2	0.199600
3	0.228400
4	0.250600
5	0.266400
6	0.278000
7	0.291000
8	0.299900
9	0.309000
10	0.318800
11	0.325900
12	0.332200
13	0.338900
14	0.344800
15	0.350300
16	0.356000
17	0.360900
18	0.364300
19	0.368900
20	0.373400
21	0.377700
22	0.381600
23	0.385400
24	0.388500
25	0.390700
26	0.393400
27	0.396400
28	0.398000
29	0.400300
30	0.402300
31	0.404700
32	0.407800
33	0.409700
34	0.411500
35	0.413700
36	0.415900
37	0.417400
38	0.419600
39	0.421300
40	0.423200
41	0.424300
42	0.425600
43	0.427000
44	0.428200
45	0.429600
46	0.431100
47	0.432300
48	0.434800
49	0.436300
50	0.438400
51	0.439500
52	0.441200
53	0.442500
54	0.443600
55	0.445100
56	0.446100
57	0.447000
58	0.448300
59	0.449300
60	0.450600
61	0.451900
62	0.453000
63	0.454000
64	0.455200
65	0.456600
66	0.457600
67	0.458200
68	0.459200
69	0.459800
70	0.460900
71	0.461700
72	0.462200
73	0.462900
74	0.464100
75	0.464600
76	0.465100
77	0.466500
78	0.467500
79	0.469000
80	0.469800
81	0.470700
82	0.471600
83	0.472200
84	0.472800
85	0.473400
86	0.474300
87	0.475300
88	0.476200
89	0.477000
90	0.477800
91	0.478500
92	0.479300
93	0.480300
94	0.480800
95	0.481200
96	0.482100
97	0.482800
98	0.483300
99	0.483900
100	0.484900
101	0.485600
102	0.486300
103	0.487600
104	0.488100
105	0.488600
106	0.489000
107	0.489800
108	0.490400
109	0.491000
110	0.491200
111	0.492000
112	0.492800
113	0.493700
114	0.494300
115	0.495000
116	0.496300
117	0.496600
118	0.497100
119	0.497600
120	0.498200
121	0.498700
122	0.499300
123	0.499800
124	0.501100
125	0.501400
126	0.502100
127	0.502600
128	0.503000
129	0.503400
130	0.503700
131	0.503800
132	0.504500
133	0.505000
134	0.506000
135	0.506600
136	0.506700
137	0.506800
138	0.507100
139	0.507700
140	0.508100
141	0.508300
142	0.509100
143	0.509700
144	0.510300
145	0.510700
146	0.511100
147	0.511400
148	0.512200
149	0.512800
150	0.513100
151	0.513400
152	0.513700
153	0.514000
154	0.514700
155	0.515100
156	0.515500
157	0.515900
158	0.516000
159	0.516200
160	0.516700
161	0.517200
162	0.517400
163	0.517800
164	0.518200
165	0.518600
166	0.519000
167	0.519400
168	0.519900
169	0.520300
170	0.520600
171	0.520800
172	0.521200
173	0.521400
174	0.521900
175	0.522300
176	0.522500
177	0.522900
178	0.523300
179	0.523900
180	0.524500
181	0.525000
182	0.525500
183	0.525700
184	0.526000
185	0.526200
186	0.526800
187	0.527400
188	0.528100
189	0.528500
190	0.528700
191	0.529000
193	0.529100
194	0.529400
195	0.530000
196	0.530200
197	0.530300
198	0.530500
200	0.530900
201	0.531000
202	0.531600
203	0.532100
204	0.532300
205	0.532400
206	0.532700
207	0.533000
208	0.533700
209	0.534000
210	0.534100
211	0.534200
212	0.534500
213	0.534900
214	0.535300
215	0.535700
216	0.536100
217	0.536300
218	0.536500
220	0.536800
222	0.537000
223	0.537400
224	0.537600
225	0.537700
226	0.538200
227	0.538300
228	0.538700
229	0.539000
230	0.539200
231	0.539400
232	0.539700
233	0.539900
234	0.540100
236	0.540300
237	0.540700
238	0.540900
239	0.541300
240	0.541500
241	0.541800
242	0.542200
243	0.542500
244	0.543100
245	0.543400
246	0.543600
247	0.543800
248	0.544200
249	0.544400
250	0.544500
251	0.544700
252	0.544900
253	0.545100
254	0.545400
255	0.545800
256	0.546100
257	0.546300
258	0.546500
259	0.546800
260	0.547000
261	0.547400
262	0.547700
263	0.548100
264	0.548500
265	0.548700
267	0.549000
268	0.549200
269	0.549300
270	0.549700
271	0.549800
272	0.550100
273	0.550300
274	0.550600
275	0.550800
276	0.551200
277	0.551300
278	0.551600
279	0.551900
280	0.552300
281	0.552500
282	0.552600
283	0.552900
284	0.553200
285	0.553500
286	0.553800
287	0.554100
288	0.554300
289	0.554500
290	0.554800
291	0.555100
292	0.555200
293	0.555600
294	0.555700
295	0.555900
296	0.556200
297	0.556400
298	0.556500
300	0.556700
301	0.557100
302	0.557300
303	0.557800
304	0.558000
305	0.558100
307	0.558300
308	0.558400
309	0.558700
310	0.559200
312	0.559400
315	0.559600
316	0.559700
317	0.559800
320	0.559900
321	0.560000
322	0.560200
323	0.560700
324	0.561200
325	0.561500
326	0.561800
327	0.562000
328	0.562200
332	0.562400
333	0.562800
335	0.563300
336	0.563400
338	0.563600
339	0.563800
340	0.564000
341	0.564200
342	0.564500
343	0.564600
344	0.564800
345	0.565000
347	0.565100
348	0.565400
349	0.565700
350	0.566000
351	0.566100
352	0.566300
353	0.566400
355	0.566600
356	0.566700
357	0.567000
358	0.567100
359	0.567300
360	0.567600
361	0.567900
362	0.568000
363	0.568200
365	0.568600
367	0.568700
368	0.569000
369	0.569100
370	0.569200
371	0.569400
372	0.569500
373	0.569700
377	0.569900
378	0.570000
380	0.570200
383	0.570300
384	0.570800
385	0.570900
386	0.571400
387	0.571800
390	0.571900
393	0.572000
394	0.572200
398	0.572400
400	0.572500
401	0.572600
403	0.572700
404	0.573000
406	0.573300
407	0.573400
408	0.573500
409	0.573700
410	0.573900
411	0.574500
413	0.574600
414	0.574700
417	0.574800
418	0.575100
419	0.575300
420	0.575500
421	0.575700
422	0.576000
424	0.576200
425	0.576300
427	0.576400
428	0.576700
429	0.576800
430	0.576900
432	0.577000
433	0.577200
434	0.577300
435	0.577500
436	0.577900
438	0.578100
439	0.578400
440	0.578500
442	0.578700
443	0.579000
444	0.579100
445	0.579300
449	0.579600
450	0.579700
452	0.579800
453	0.580300
454	0.580400
455	0.580600
456	0.580900
460	0.581100
461	0.581200
464	0.581300
465	0.581400
466	0.581700
467	0.582000
468	0.582100
469	0.582200
470	0.582700
471	0.582800
472	0.583000
473	0.583100
474	0.583300
475	0.583400
476	0.583500
478	0.583700
480	0.583800
481	0.583900
483	0.584000
484	0.584100
485	0.584200
488	0.584600
489	0.584800
490	0.585200
491	0.585300
492	0.585400
493	0.585500
494	0.585700
495	0.586100
496	0.586300
498	0.586500
501	0.586700
502	0.586900
503	0.587000
504	0.587400
505	0.587600
508	0.587700
511	0.587900
513	0.588100
514	0.588200
515	0.588300
517	0.588500
518	0.588600
520	0.588700
521	0.588800
522	0.589100
525	0.589400
526	0.589500
527	0.589600
529	0.589800
531	0.589900
532	0.590100
538	0.590400
539	0.590500
540	0.590800
541	0.590900
543	0.591200
544	0.591300
546	0.591400
547	0.591500
548	0.591600
549	0.591800
552	0.591900
553	0.592100
554	0.592200
558	0.592500
561	0.592600
562	0.593000
563	0.593500
566	0.593600
567	0.593700
569	0.593900
571	0.594000
575	0.594100
576	0.594200
579	0.594300
580	0.594500
582	0.594700
584	0.594900
586	0.595100
587	0.595200
588	0.595300
590	0.595400
591	0.595600
592	0.595800
600	0.595900
601	0.596000
602	0.596100
603	0.596300
604	0.596400
606	0.596500
607	0.596600
608	0.596700
609	0.596900
611	0.597000
612	0.597100
613	0.597300
617	0.597400
618	0.597500
619	0.597600
620	0.597700
623	0.597800
625	0.597900
626	0.598000
628	0.598100
629	0.598200
630	0.598300
631	0.598400
634	0.598500
637	0.598700
638	0.598900
639	0.599100
640	0.599300
641	0.599400
642	0.599500
646	0.599700
647	0.599800
648	0.599900
655	0.600000
656	0.600100
658	0.600300
659	0.600400
662	0.600600
663	0.600900
666	0.601100
667	0.601400
670	0.601500
672	0.601700
673	0.601800
675	0.602100
678	0.602200
680	0.602400
681	0.602500
683	0.602600
685	0.602700
686	0.602900
689	0.603000
690	0.603100
692	0.603200
693	0.603400
697	0.603500
699	0.603700
700	0.603900
701	0.604100
702	0.604500
703	0.604600
704	0.604700
705	0.605000
706	0.605200
708	0.605300
709	0.605500
710	0.605600
711	0.605800
713	0.606000
714	0.606100
721	0.606200
722	0.606500
725	0.606700
726	0.606900
727	0.607100
728	0.607200
729	0.607300
730	0.607400
732	0.607500
733	0.607700
734	0.607800
735	0.608000
737	0.608100
738	0.608300
740	0.608400
741	0.608600
742	0.608700
743	0.608800
745	0.609100
746	0.609300
748	0.609500
750	0.609600
753	0.609700
755	0.609800
756	0.609900
757	0.610000
758	0.610100
759	0.610300
773	0.610500
776	0.610600
779	0.610700
780	0.610800
781	0.610900
782	0.611000
791	0.611100
795	0.611200
799	0.611400
802	0.611600
806	0.611700
807	0.611800
809	0.611900
810	0.612000
811	0.612100
813	0.612200
