key	frequency
0	0.000100
6	0.000100
9	0.000100
10	0.000100
19	0.000100
22	0.000100
23	0.000100
30	0.000100
34	0.000100
35	0.000100
49	0.000100
53	0.000100
55	0.000100
68	0.000100
76	0.000200
93	0.000100
95	0.000200
103	0.000100
115	0.000100
127	0.000100
128	0.000100
129	0.000100
131	0.000100
156	0.000100
190	0.000100
198	0.000100
213	0.000100
220	0.000100
229	0.000100
232	0.000100
238	0.000100
248	0.000100
256	0.000100
263	0.000100
291	0.000100
319	0.000100
329	0.000100
370	0.000100
374	0.000200
375	0.000100
377	0.000100
392	0.000100
401	0.000100
413	0.000100
426	0.000100
445	0.000100
463	0.000100
514	0.000100
532	0.000100
546	0.000100
552	0.000100
566	0.000100
570	0.000100
585	0.000100
593	0.000100
607	0.000100
616	0.000100
624	0.000100
627	0.000100
644	0.000100
681	0.000100
709	0.000100
731	0.000100
732	0.000100
734	0.000100
749	0.000100
753	0.000100
761	0.000100
766	0.000100
769	0.000100
815	0.000100
894	0.000100
903	0.000100
935	0.000100
952	0.000100
953	0.000100
954	0.000100
958	0.000100
959	0.000100
1011	0.000200
1013	0.000100
1088	0.000100
1112	0.000100
1124	0.000100
1140	0.000100
1157	0.000100
1172	0.000100
1184	0.000100
1191	0.000100
1240	0.000100
1259	0.000100
1269	0.000100
1277	0.000100
1284	0.000100
1294	0.000100
1314	0.000100
1354	0.000100
1376	0.000100
1394	0.000100
1397	0.000100
1409	0.000100
1431	0.000100
1445	0.000100
1519	0.000100
1557	0.000100
1559	0.000100
1567	0.000100
1583	0.000100
1602	0.000100
1641	0.000100
1667	0.000100
1677	0.000100
1704	0.000100
1768	0.000100
1771	0.000100
1837	0.000100
1841	0.000100
1865	0.000100
1867	0.000100
1931	0.000100
1983	0.000100
2008	0.000200
2044	0.000100
2054	0.000100
2056	0.000100
2075	0.000100
2097	0.000100
2122	0.000100
2133	0.000100
2138	0.000100
2188	0.000100
2264	0.000100
2378	0.000100
2407	0.000100
2410	0.000100
2415	0.000100
2428	0.000100
2468	0.000100
2528	0.000100
2575	0.000100
2589	0.000100
2693	0.000100
2696	0.000100
2713	0.000100
2757	0.000100
2769	0.000100
2781	0.000100
2805	0.000100
2852	0.000100
2854	0.000100
2864	0.000100
2869	0.000100
2872	0.000100
2888	0.000100
2952	0.000100
2955	0.000100
2963	0.000100
2965	0.000100
2975	0.000100
2998	0.000100
3000	0.000100
3034	0.000100
3057	0.000100
3075	0.000100
3084	0.000100
3088	0.000100
3090	0.000100
3142	0.000100
3148	0.000100
3158	0.000100
3208	0.000100
3222	0.000100
3235	0.000100
3299	0.000100
3320	0.000100
3360	0.000100
3419	0.000100
3502	0.000100
3571	0.000100
3575	0.000100
3588	0.000100
3591	0.000100
3592	0.000100
3667	0.000100
3727	0.000100
3736	0.000100
3784	0.000200
3799	0.000100
3804	0.000100
3859	0.000100
3862	0.000100
3969	0.000100
3993	0.000100
4003	0.000100
4011	0.000100
4052	0.000100
4064	0.000100
4104	0.000100
4110	0.000100
4111	0.000100
4115	0.000100
4145	0.000100
4181	0.000100
4228	0.000100
4268	0.000100
4302	0.000100
4304	0.000100
4344	0.000100
4361	0.000100
4386	0.000100
4393	0.000100
4402	0.000100
4417	0.000100
4469	0.000100
4499	0.000100
4514	0.000100
4526	0.000100
4545	0.000100
4579	0.000100
4583	0.000100
4588	0.000100
4596	0.000100
4607	0.000100
4630	0.000100
4668	0.000100
4681	0.000100
4717	0.000100
4759	0.000100
4823	0.000100
4890	0.000100
4939	0.000100
4955	0.000100
4974	0.000100
5019	0.000100
5056	0.000100
5074	0.000100
5091	0.000100
5092	0.000100
5106	0.000100
5222	0.000100
5224	0.000100
5314	0.000100
5382	0.000100
5442	0.000100
5471	0.000100
5475	0.000100
5481	0.000100
5605	0.000100
5620	0.000100
5621	0.000100
5643	0.000300
5668	0.000100
5772	0.000100
5779	0.000100
5788	0.000100
5828	0.000100
5838	0.000100
5846	0.000100
5869	0.000100
5872	0.000100
5897	0.000100
5937	0.000100
5943	0.000100
5949	0.000100
6071	0.000100
6072	0.000100
6090	0.000100
6110	0.000100
6114	0.000100
6212	0.000100
6221	0.000100
6236	0.000100
6241	0.000100
6297	0.000100
6351	0.000100
6358	0.000100
6368	0.000100
6381	0.000100
6422	0.000100
6438	0.000100
6443	0.000100
6444	0.000100
6467	0.000100
6473	0.000100
6492	0.000100
6493	0.000100
6505	0.000100
6539	0.000100
6550	0.000100
6673	0.000100
6710	0.000100
6728	0.000100
6732	0.000100
6739	0.000100
6765	0.000100
6775	0.000100
6818	0.000100
6821	0.000100
6890	0.000100
6960	0.000100
7018	0.000100
7038	0.000100
7089	0.000100
7124	0.000100
7230	0.000100
7286	0.000100
7301	0.000100
7305	0.000100
7348	0.000100
7367	0.000100
7397	0.000100
7408	0.000100
7422	0.000100
7437	0.000100
7508	0.000100
7534	0.000100
7583	0.000100
7588	0.000100
7663	0.000100
7669	0.000200
7796	0.000100
7828	0.000100
7859	0.000100
7865	0.000100
7986	0.000100
8019	0.000100
8030	0.000100
8053	0.000100
8095	0.000100
8164	0.000100
8187	0.000100
8190	0.000100
8233	0.000100
8241	0.000100
8300	0.000100
8330	0.000100
8355	0.000100
8410	0.000100
8419	0.000100
8465	0.000100
8473	0.000100
8512	0.000100
8545	0.000100
8563	0.000100
8567	0.000100
8591	0.000100
8601	0.000100
8686	0.000100
8688	0.000100
8769	0.000100
8837	0.000100
8880	0.000100
8909	0.000100
8976	0.000100
9041	0.000100
9075	0.000100
9077	0.000100
9089	0.000100
9113	0.000100
