key	frequency
0	0.004767
1	0.003251
2	0.002334
3	0.001817
4	0.001867
5	0.001750
6	0.001434
7	0.000950
8	0.000933
9	0.000867
10	0.001017
11	0.000950
12	0.000700
13	0.000717
14	0.000533
15	0.000500
16	0.000783
17	0.000750
18	0.000550
19	0.000617
20	0.000433
21	0.000700
22	0.000817
23	0.000417
24	0.000567
25	0.000500
26	0.000467
27	0.000467
28	0.000417
29	0.000267
30	0.000250
31	0.000350
32	0.000433
33	0.000500
34	0.000633
35	0.000383
36	0.000400
37	0.000317
38	0.000467
39	0.000300
40	0.000483
41	0.000267
42	0.000333
43	0.000217
44	0.000367
45	0.000283
46	0.000333
47	0.000467
48	0.000250
49	0.000333
50	0.000350
51	0.000283
52	0.000317
53	0.000400
54	0.000467
55	0.000283
56	0.000233
57	0.000200
58	0.000300
59	0.000200
60	0.000217
61	0.000267
62	0.000283
63	0.000267
64	0.000183
65	0.000317
66	0.000217
67	0.000250
68	0.000283
69	0.000350
70	0.000150
71	0.000167
72	0.000283
73	0.000183
74	0.000267
75	0.000267
76	0.000150
77	0.000250
78	0.000233
79	0.000150
80	0.000150
81	0.000150
82	0.000167
83	0.000117
84	0.000200
85	0.000133
86	0.000217
87	0.000250
88	0.000267
89	0.000283
90	0.000200
91	0.000133
92	0.000200
93	0.000233
94	0.000167
95	0.000100
96	0.000167
97	0.000200
98	0.000183
99	0.000150
100	0.000250
101	0.000183
102	0.000217
103	0.000117
104	0.000150
105	0.000150
106	0.000167
107	0.000200
108	0.000167
109	0.000233
110	0.000333
111	0.000133
112	0.000183
113	0.000067
114	0.000183
115	0.000217
116	0.000200
117	0.000067
118	0.000300
119	0.000167
120	0.000133
121	0.000217
122	0.000117
123	0.000150
124	0.000133
125	0.000133
126	0.000133
127	0.000167
128	0.000117
129	0.000133
130	0.000233
131	0.000133
132	0.000150
133	0.000167
134	0.000217
135	0.000183
136	0.000083
137	0.000150
138	0.000067
139	0.000267
140	0.000133
141	0.000117
142	0.000117
143	0.000200
144	0.000133
145	0.000117
146	0.000200
147	0.000167
148	0.000250
149	0.000167
150	0.000083
151	0.000100
152	0.000050
153	0.000083
154	0.000150
155	0.000117
156	0.000150
157	0.000083
158	0.000100
159	0.000133
160	0.000050
161	0.000117
162	0.000167
163	0.000117
164	0.000100
165	0.000100
166	0.000083
167	0.000117
168	0.000133
169	0.000133
170	0.000133
171	0.000100
172	0.000100
173	0.000067
174	0.000133
175	0.000150
176	0.000183
177	0.000117
178	0.000117
179	0.000133
180	0.000117
181	0.000150
182	0.000183
183	0.000117
184	0.000067
185	0.000133
186	0.000200
187	0.000133
188	0.000133
189	0.000167
190	0.000150
191	0.000117
192	0.000183
193	0.000167
194	0.000133
195	0.000083
196	0.000100
197	0.000067
198	0.000150
199	0.000067
200	0.000083
201	0.000150
202	0.000133
203	0.000217
204	0.000050
205	0.000083
206	0.000200
207	0.000217
208	0.000150
209	0.000100
210	0.000050
211	0.000133
212	0.000150
213	0.000133
214	0.000117
215	0.000050
216	0.000100
217	0.000083
218	0.000083
219	0.000083
220	0.000117
221	0.000167
222	0.000100
223	0.000100
224	0.000050
225	0.000133
226	0.000133
227	0.000083
228	0.000150
229	0.000050
230	0.000050
231	0.000083
232	0.000117
233	0.000183
234	0.000133
235	0.000133
236	0.000133
237	0.000117
238	0.000100
239	0.000100
240	0.000133
241	0.000067
242	0.000083
243	0.000083
244	0.000050
245	0.000100
246	0.000083
247	0.000083
248	0.000133
249	0.000067
250	0.000033
251	0.000083
252	0.000117
253	0.000050
254	0.000083
255	0.000150
256	0.000133
257	0.000150
258	0.000150
259	0.000167
260	0.000017
261	0.000133
262	0.000067
263	0.000050
264	0.000183
265	0.000167
266	0.000100
267	0.000167
268	0.000067
269	0.000050
270	0.000150
271	0.000133
272	0.000083
273	0.000067
274	0.000067
275	0.000100
276	0.000150
277	0.000050
278	0.000133
279	0.000117
280	0.000167
281	0.000033
282	0.000083
283	0.000033
284	0.000017
285	0.000150
286	0.000117
287	0.000200
288	0.000050
289	0.000067
290	0.000067
291	0.000117
292	0.000133
293	0.000033
294	0.000067
295	0.000067
296	0.000133
297	0.000083
298	0.000083
299	0.000100
300	0.000133
301	0.000100
302	0.000083
303	0.000100
304	0.000100
305	0.000067
306	0.000100
307	0.000100
308	0.000083
309	0.000083
310	0.000100
311	0.000133
312	0.000050
313	0.000067
314	0.000050
315	0.000067
316	0.000150
317	0.000033
318	0.000100
319	0.000067
320	0.000100
321	0.000050
322	0.000100
323	0.000033
324	0.000117
325	0.000017
326	0.000050
327	0.000033
328	0.000067
329	0.000067
330	0.000050
331	0.000017
332	0.000150
333	0.000033
334	0.000117
335	0.000033
336	0.000083
337	0.000033
338	0.000050
339	0.000133
340	0.000050
341	0.000083
342	0.000033
343	0.000183
344	0.000150
345	0.000033
346	0.000150
347	0.000067
348	0.000083
349	0.000117
350	0.000083
351	0.000050
352	0.000100
353	0.000083
354	0.000117
355	0.000050
357	0.000100
358	0.000050
359	0.000117
360	0.000083
361	0.000133
362	0.000083
363	0.000117
364	0.000117
365	0.000067
366	0.000033
368	0.000017
369	0.000083
370	0.000033
371	0.000083
372	0.000067
373	0.000050
374	0.000050
375	0.000117
376	0.000067
377	0.000067
378	0.000067
379	0.000033
380	0.000117
381	0.000083
382	0.000083
383	0.000117
384	0.000067
385	0.000050
386	0.000117
387	0.000033
389	0.000133
390	0.000050
391	0.000050
392	0.000100
393	0.000117
394	0.000133
395	0.000033
396	0.000067
397	0.000167
398	0.000050
399	0.000050
400	0.000167
401	0.000050
402	0.000050
403	0.000050
404	0.000067
405	0.000117
406	0.000083
407	0.000067
408	0.000067
409	0.000100
410	0.000083
411	0.000033
413	0.000100
414	0.000100
415	0.000117
416	0.000050
417	0.000033
418	0.000150
419	0.000033
420	0.000067
421	0.000083
422	0.000150
423	0.000100
424	0.000133
425	0.000100
426	0.000100
427	0.000050
428	0.000050
429	0.000050
430	0.000067
431	0.000067
432	0.000017
433	0.000100
434	0.000050
435	0.000083
436	0.000083
437	0.000083
438	0.000017
439	0.000017
440	0.000100
441	0.000017
442	0.000050
443	0.000083
444	0.000067
445	0.000033
446	0.000083
447	0.000067
448	0.000067
449	0.000050
450	0.000050
451	0.000050
452	0.000033
453	0.000050
454	0.000067
455	0.000083
456	0.000017
457	0.000117
458	0.000067
459	0.000067
460	0.000033
461	0.000050
462	0.000050
463	0.000050
465	0.000033
466	0.000117
467	0.000067
468	0.000017
469	0.000017
470	0.000067
471	0.000033
472	0.000033
473	0.000083
474	0.000067
475	0.000067
476	0.000083
477	0.000017
478	0.000067
479	0.000017
480	0.000033
481	0.000067
482	0.000100
483	0.000017
484	0.000017
485	0.000017
486	0.000017
487	0.000067
488	0.000050
489	0.000083
490	0.000067
491	0.000150
492	0.000033
493	0.000033
494	0.000083
495	0.000067
496	0.000067
497	0.000100
498	0.000033
499	0.000033
500	0.000050
501	0.000100
502	0.000083
503	0.000117
504	0.000067
505	0.000033
506	0.000017
507	0.000100
509	0.000067
510	0.000100
511	0.000050
512	0.000067
513	0.000067
514	0.000017
515	0.000150
516	0.000083
517	0.000067
518	0.000067
519	0.000033
520	0.000067
521	0.000083
522	0.000083
523	0.000100
524	0.000100
525	0.000067
526	0.000017
528	0.000033
529	0.000083
530	0.000050
531	0.000033
532	0.000067
533	0.000083
534	0.000033
535	0.000067
536	0.000067
537	0.000117
538	0.000050
539	0.000050
540	0.000033
541	0.000100
542	0.000050
543	0.000083
544	0.000033
545	0.000033
546	0.000067
547	0.000117
548	0.000067
549	0.000050
550	0.000050
551	0.000050
552	0.000050
553	0.000083
554	0.000067
555	0.000067
556	0.000067
557	0.000050
558	0.000150
559	0.000067
560	0.000083
561	0.000050
562	0.000117
563	0.000100
564	0.000017
565	0.000083
566	0.000033
567	0.000100
568	0.000067
569	0.000050
570	0.000083
571	0.000067
572	0.000083
573	0.000050
574	0.000033
575	0.000067
576	0.000083
577	0.000100
578	0.000050
579	0.000050
580	0.000083
581	0.000017
582	0.000017
583	0.000050
584	0.000067
585	0.000033
586	0.000050
587	0.000100
588	0.000017
589	0.000017
590	0.000133
591	0.000033
592	0.000017
593	0.000033
594	0.000017
595	0.000017
596	0.000067
597	0.000050
598	0.000050
599	0.000033
600	0.000033
601	0.000050
603	0.000100
604	0.000017
605	0.000067
606	0.000083
607	0.000017
608	0.000033
609	0.000050
610	0.000067
611	0.000050
612	0.000067
613	0.000033
614	0.000067
615	0.000017
616	0.000067
617	0.000017
618	0.000050
619	0.000050
620	0.000067
621	0.000100
622	0.000033
623	0.000100
624	0.000033
625	0.000067
626	0.000017
627	0.000150
628	0.000100
629	0.000083
630	0.000067
631	0.000067
632	0.000017
633	0.000050
634	0.000033
635	0.000067
636	0.000100
637	0.000050
638	0.000033
639	0.000050
640	0.000033
641	0.000117
642	0.000050
643	0.000033
645	0.000083
646	0.000033
647	0.000050
648	0.000050
649	0.000100
650	0.000083
651	0.000117
652	0.000050
654	0.000050
655	0.000050
656	0.000100
657	0.000067
658	0.000050
659	0.000067
660	0.000050
661	0.000033
662	0.000100
664	0.000017
665	0.000067
