key	frequency
0	0.001350
1	0.000833
2	0.001000
3	0.000783
4	0.000600
5	0.000600
6	0.000350
7	0.000483
8	0.000417
9	0.000467
10	0.000367
11	0.000200
12	0.000317
13	0.000300
14	0.000200
15	0.000400
16	0.000250
17	0.000383
18	0.000350
19	0.000150
20	0.000333
21	0.000200
22	0.000317
23	0.000200
24	0.000233
25	0.000150
26	0.000283
27	0.000267
28	0.000233
29	0.000150
30	0.000217
31	0.000183
32	0.000317
33	0.000233
34	0.000233
35	0.000167
36	0.000250
37	0.000167
38	0.000283
39	0.000183
40	0.000117
41	0.000100
42	0.000183
43	0.000250
44	0.000183
45	0.000167
46	0.000133
47	0.000100
48	0.000150
49	0.000167
50	0.000117
51	0.000233
52	0.000133
53	0.000100
54	0.000117
55	0.000183
56	0.000233
57	0.000183
58	0.000100
59	0.000133
60	0.000150
61	0.000167
62	0.000167
63	0.000067
64	0.000150
65	0.000133
66	0.000117
67	0.000133
68	0.000067
69	0.000183
70	0.000150
71	0.000050
72	0.000100
73	0.000083
74	0.000133
75	0.000100
76	0.000117
77	0.000150
78	0.000150
79	0.000083
80	0.000133
81	0.000117
82	0.000167
83	0.000033
84	0.000100
85	0.000183
86	0.000117
87	0.000100
88	0.000167
89	0.000133
90	0.000117
91	0.000033
92	0.000083
93	0.000100
94	0.000117
95	0.000083
96	0.000050
97	0.000100
98	0.000033
99	0.000117
100	0.000133
101	0.000083
102	0.000150
103	0.000100
104	0.000100
105	0.000150
106	0.000117
107	0.000133
108	0.000167
109	0.000017
110	0.000083
111	0.000150
112	0.000133
114	0.000100
115	0.000083
116	0.000083
117	0.000100
118	0.000083
119	0.000083
120	0.000083
121	0.000100
122	0.000133
123	0.000050
124	0.000117
125	0.000067
126	0.000050
127	0.000033
128	0.000067
129	0.000083
130	0.000083
131	0.000050
132	0.000150
133	0.000067
134	0.000067
135	0.000067
136	0.000117
137	0.000067
138	0.000100
139	0.000100
140	0.000017
141	0.000100
142	0.000100
143	0.000083
144	0.000017
145	0.000033
146	0.000117
147	0.000033
148	0.000100
149	0.000100
150	0.000067
151	0.000083
152	0.000083
153	0.000133
155	0.000050
156	0.000050
157	0.000100
158	0.000100
159	0.000067
160	0.000083
161	0.000100
162	0.000083
163	0.000083
164	0.000133
165	0.000050
167	0.000100
168	0.000017
169	0.000067
170	0.000233
171	0.000050
172	0.000150
173	0.000033
174	0.000033
175	0.000067
176	0.000017
177	0.000050
178	0.000083
179	0.000033
180	0.000067
181	0.000083
182	0.000083
183	0.000067
184	0.000083
185	0.000050
186	0.000033
187	0.000083
188	0.000117
189	0.000050
190	0.000083
191	0.000067
192	0.000050
193	0.000067
194	0.000083
195	0.000100
196	0.000017
197	0.000050
198	0.000067
199	0.000117
200	0.000083
201	0.000050
202	0.000050
203	0.000033
204	0.000100
205	0.000017
206	0.000033
207	0.000033
208	0.000100
209	0.000117
210	0.000067
211	0.000017
212	0.000083
213	0.000133
214	0.000033
215	0.000050
216	0.000050
217	0.000050
218	0.000050
219	0.000067
220	0.000067
221	0.000017
222	0.000083
223	0.000033
224	0.000083
225	0.000067
226	0.000033
227	0.000050
228	0.000033
229	0.000067
230	0.000017
231	0.000117
232	0.000083
233	0.000067
234	0.000067
235	0.000083
236	0.000067
237	0.000117
238	0.000050
240	0.000117
241	0.000067
242	0.000033
243	0.000083
244	0.000083
245	0.000050
246	0.000050
247	0.000117
248	0.000100
249	0.000050
250	0.000100
251	0.000067
253	0.000083
254	0.000100
255	0.000017
256	0.000033
257	0.000033
258	0.000067
259	0.000100
260	0.000067
261	0.000067
262	0.000050
263	0.000050
264	0.000067
265	0.000050
266	0.000100
267	0.000067
268	0.000017
269	0.000050
270	0.000083
271	0.000017
272	0.000083
273	0.000050
274	0.000150
275	0.000100
277	0.000067
278	0.000033
279	0.000083
280	0.000050
281	0.000050
282	0.000067
283	0.000133
284	0.000017
285	0.000050
286	0.000117
287	0.000067
288	0.000083
289	0.000033
290	0.000033
291	0.000100
292	0.000083
293	0.000050
294	0.000067
295	0.000050
296	0.000100
297	0.000033
298	0.000050
299	0.000033
300	0.000067
301	0.000083
302	0.000067
303	0.000033
304	0.000067
305	0.000067
306	0.000017
308	0.000067
309	0.000100
310	0.000050
311	0.000050
312	0.000067
313	0.000050
314	0.000033
315	0.000067
316	0.000083
317	0.000100
320	0.000017
321	0.000050
322	0.000050
323	0.000117
325	0.000017
327	0.000017
328	0.000050
329	0.000017
330	0.000017
331	0.000150
332	0.000050
333	0.000067
334	0.000050
335	0.000033
336	0.000067
337	0.000083
338	0.000067
339	0.000067
340	0.000033
341	0.000017
342	0.000100
343	0.000033
344	0.000033
345	0.000017
346	0.000050
347	0.000067
348	0.000050
349	0.000033
350	0.000017
351	0.000050
352	0.000033
353	0.000017
354	0.000017
355	0.000100
356	0.000083
358	0.000017
359	0.000033
360	0.000017
361	0.000017
362	0.000050
363	0.000050
364	0.000067
365	0.000083
366	0.000100
367	0.000050
369	0.000083
370	0.000117
371	0.000050
372	0.000017
373	0.000050
374	0.000067
375	0.000050
376	0.000033
377	0.000067
378	0.000033
379	0.000017
380	0.000017
381	0.000033
382	0.000117
383	0.000050
384	0.000033
385	0.000033
386	0.000017
387	0.000067
388	0.000050
389	0.000033
390	0.000017
391	0.000017
392	0.000050
393	0.000050
394	0.000033
395	0.000033
396	0.000050
397	0.000117
398	0.000050
399	0.000067
400	0.000050
401	0.000033
402	0.000033
403	0.000050
404	0.000017
405	0.000017
406	0.000033
407	0.000017
408	0.000067
410	0.000067
411	0.000050
412	0.000033
414	0.000067
415	0.000017
416	0.000067
417	0.000083
418	0.000017
419	0.000067
420	0.000050
421	0.000067
422	0.000017
423	0.000017
424	0.000050
425	0.000017
426	0.000033
427	0.000050
428	0.000017
429	0.000050
431	0.000017
433	0.000067
434	0.000033
435	0.000033
436	0.000050
437	0.000067
438	0.000017
439	0.000117
440	0.000083
441	0.000050
442	0.000067
443	0.000033
444	0.000050
445	0.000050
446	0.000067
447	0.000050
448	0.000083
449	0.000017
450	0.000067
451	0.000050
452	0.000033
453	0.000033
454	0.000050
455	0.000017
456	0.000017
457	0.000067
458	0.000033
459	0.000067
460	0.000067
461	0.000033
462	0.000050
463	0.000017
464	0.000033
465	0.000017
466	0.000083
467	0.000017
468	0.000017
469	0.000033
470	0.000033
471	0.000033
472	0.000017
473	0.000067
474	0.000083
475	0.000050
476	0.000017
477	0.000033
478	0.000050
479	0.000083
480	0.000083
481	0.000033
482	0.000033
483	0.000050
484	0.000100
485	0.000050
486	0.000050
487	0.000067
488	0.000050
489	0.000050
490	0.000117
491	0.000033
492	0.000033
493	0.000033
494	0.000033
495	0.000033
496	0.000050
497	0.000033
498	0.000033
500	0.000117
501	0.000017
502	0.000067
503	0.000067
504	0.000017
505	0.000067
506	0.000033
507	0.000033
508	0.000017
509	0.000033
510	0.000067
511	0.000017
512	0.000050
513	0.000050
514	0.000033
515	0.000067
516	0.000033
517	0.000033
518	0.000067
519	0.000050
520	0.000017
521	0.000050
522	0.000067
523	0.000017
524	0.000033
525	0.000017
526	0.000033
527	0.000033
528	0.000050
529	0.000033
530	0.000033
531	0.000067
532	0.000050
534	0.000033
535	0.000033
538	0.000083
539	0.000100
540	0.000083
541	0.000083
542	0.000050
543	0.000050
544	0.000017
545	0.000083
546	0.000050
547	0.000050
548	0.000017
549	0.000017
550	0.000100
552	0.000017
553	0.000033
554	0.000067
555	0.000050
556	0.000017
558	0.000067
559	0.000100
560	0.000017
561	0.000033
562	0.000117
563	0.000017
564	0.000050
566	0.000017
567	0.000033
568	0.000033
569	0.000100
570	0.000017
571	0.000067
572	0.000017
573	0.000050
574	0.000017
576	0.000033
577	0.000050
578	0.000033
579	0.000033
580	0.000033
582	0.000067
583	0.000050
584	0.000033
585	0.000033
586	0.000083
587	0.000033
588	0.000017
590	0.000050
591	0.000017
592	0.000083
593	0.000017
594	0.000017
596	0.000017
597	0.000050
598	0.000017
599	0.000067
601	0.000033
602	0.000083
603	0.000050
604	0.000017
605	0.000050
606	0.000033
607	0.000050
608	0.000033
609	0.000083
610	0.000017
611	0.000083
612	0.000017
613	0.000050
614	0.000033
615	0.000050
616	0.000017
617	0.000067
618	0.000033
619	0.000033
621	0.000017
622	0.000033
623	0.000033
624	0.000033
625	0.000067
627	0.000050
628	0.000017
629	0.000050
632	0.000067
633	0.000017
634	0.000067
635	0.000050
636	0.000033
637	0.000033
638	0.000050
639	0.000033
640	0.000033
641	0.000033
642	0.000050
643	0.000033
644	0.000050
645	0.000017
647	0.000017
648	0.000017
649	0.000017
650	0.000067
651	0.000050
652	0.000033
653	0.000033
655	0.000033
656	0.000083
657	0.000050
658	0.000017
659	0.000050
660	0.000033
662	0.000067
663	0.000033
664	0.000033
665	0.000017
666	0.000017
667	0.000017
668	0.000033
669	0.000033
670	0.000017
671	0.000017
672	0.000050
673	0.000033
674	0.000033
675	0.000017
676	0.000017
677	0.000033
678	0.000017
679	0.000033
681	0.000033
682	0.000033
683	0.000033
684	0.000017
685	0.000067
686	0.000033
687	0.000033
688	0.000033
689	0.000017
690	0.000033
691	0.000017
692	0.000017
693	0.000050
694	0.000050
695	0.000017
696	0.000033
697	0.000050
698	0.000017
699	0.000033
700	0.000017
701	0.000117
702	0.000017
704	0.000033
705	0.000050
706	0.000067
707	0.000033
708	0.000017
709	0.000017
710	0.000050
711	0.000033
713	0.000050
714	0.000050
715	0.000017
716	0.000083
717	0.000033
718	0.000067
719	0.000033
720	0.000050
721	0.000017
722	0.000033
723	0.000033
724	0.000033
725	0.000033
726	0.000017
727	0.000033
728	0.000017
729	0.000050
730	0.000033
731	0.000050
732	0.000100
733	0.000033
734	0.000033
735	0.000083
736	0.000017
737	0.000017
738	0.000050
740	0.000033
741	0.000017
742	0.000033
743	0.000033
744	0.000050
745	0.000033
746	0.000033
747	0.000050
748	0.000033
749	0.000033
750	0.000017
752	0.000033
753	0.000017
754	0.000067
755	0.000033
756	0.000033
757	0.000067
758	0.000050
759	0.000017
760	0.000033
761	0.000050
762	0.000017
763	0.000017
764	0.000033
766	0.000017
