key	frequency
0	0.374500
1	0.513300
2	0.606300
3	0.660600
4	0.699800
5	0.726700
6	0.748700
7	0.762000
8	0.776300
9	0.788200
10	0.798800
11	0.808600
12	0.815500
13	0.822400
14	0.827300
15	0.832100
16	0.836600
17	0.840600
18	0.845200
19	0.849200
20	0.854400
21	0.857700
22	0.860100
23	0.863200
24	0.866700
25	0.869500
26	0.871800
27	0.875800
28	0.878300
29	0.880500
30	0.882800
31	0.885000
32	0.888000
33	0.889600
34	0.891300
35	0.893700
36	0.895400
37	0.896300
38	0.897600
39	0.898600
40	0.900000
41	0.900900
42	0.902200
43	0.903400
44	0.904500
45	0.905600
46	0.906700
47	0.907400
48	0.908300
49	0.909100
50	0.910100
51	0.910900
52	0.911900
53	0.912200
54	0.913300
55	0.913900
56	0.914700
57	0.915400
58	0.916200
59	0.917100
60	0.917700
61	0.918400
62	0.919100
63	0.920100
64	0.920700
65	0.921400
66	0.921800
67	0.922800
68	0.923600
69	0.924000
70	0.924300
71	0.924600
72	0.924900
73	0.925500
74	0.925900
75	0.926700
76	0.926900
77	0.927300
78	0.928000
79	0.928200
80	0.928900
81	0.929100
82	0.929200
83	0.929400
84	0.929700
85	0.930100
86	0.930300
87	0.931000
88	0.931200
89	0.931300
90	0.931800
91	0.932100
92	0.932300
93	0.932600
94	0.932900
95	0.933200
96	0.933800
97	0.934100
98	0.934300
99	0.934700
100	0.934800
101	0.935200
102	0.935400
103	0.935600
104	0.935900
105	0.936200
106	0.936400
107	0.936700
108	0.937200
109	0.937300
111	0.937700
112	0.938100
113	0.938500
115	0.938700
116	0.939000
118	0.939100
119	0.939200
120	0.939500
121	0.939800
122	0.940400
123	0.940800
124	0.940900
125	0.941100
126	0.941300
127	0.941800
128	0.942400
130	0.942600
132	0.942800
133	0.943100
134	0.943200
135	0.943300
136	0.943600
137	0.943700
138	0.944000
139	0.944300
140	0.944400
141	0.944500
142	0.944600
143	0.944700
144	0.944800
145	0.945300
146	0.945600
148	0.945700
149	0.945800
151	0.946000
152	0.946100
153	0.946200
154	0.946600
155	0.946700
156	0.946800
159	0.946900
161	0.947300
162	0.947500
163	0.947600
165	0.947900
166	0.948000
167	0.948100
168	0.948500
169	0.948800
170	0.949100
171	0.949200
172	0.949400
173	0.949600
174	0.949800
175	0.950100
176	0.950500
177	0.950600
178	0.950700
180	0.950900
181	0.951000
182	0.951200
183	0.951400
184	0.951500
185	0.951600
186	0.951700
187	0.951800
188	0.951900
190	0.952100
191	0.952400
192	0.952700
193	0.952900
194	0.953100
195	0.953300
196	0.953400
198	0.953600
199	0.953700
200	0.953800
201	0.953900
202	0.954000
203	0.954100
204	0.954500
206	0.954600
207	0.954700
208	0.954900
209	0.955300
210	0.955400
211	0.955500
214	0.955700
215	0.955800
218	0.956000
219	0.956100
220	0.956400
221	0.956600
222	0.956700
223	0.956900
224	0.957000
225	0.957200
226	0.957500
227	0.957800
229	0.958000
233	0.958300
234	0.958600
236	0.958700
237	0.959000
240	0.959100
242	0.959300
243	0.959600
247	0.959800
248	0.959900
250	0.960000
251	0.960100
252	0.960200
253	0.960300
255	0.960600
256	0.960800
259	0.960900
263	0.961000
266	0.961100
269	0.961200
270	0.961300
271	0.961400
274	0.961500
276	0.961600
277	0.961700
282	0.961800
283	0.961900
287	0.962100
289	0.962300
293	0.962500
299	0.962600
302	0.962700
304	0.962900
306	0.963000
307	0.963100
308	0.963200
310	0.963300
311	0.963400
314	0.963500
319	0.963600
322	0.963700
325	0.963800
326	0.963900
327	0.964000
328	0.964100
329	0.964200
330	0.964300
331	0.964400
335	0.964500
340	0.964600
341	0.964700
350	0.964800
355	0.965000
361	0.965100
362	0.965200
365	0.965300
366	0.965500
369	0.965600
370	0.965700
372	0.965800
374	0.965900
375	0.966000
377	0.966200
378	0.966300
381	0.966400
382	0.966600
385	0.966700
388	0.966800
390	0.966900
392	0.967000
397	0.967100
399	0.967400
401	0.967500
407	0.967600
409	0.967800
410	0.968000
415	0.968100
416	0.968500
419	0.968600
423	0.968700
425	0.968800
428	0.968900
430	0.969300
431	0.969400
433	0.969500
434	0.969600
438	0.969700
446	0.969800
448	0.969900
453	0.970000
455	0.970100
456	0.970200
457	0.970400
460	0.970500
466	0.970600
472	0.970800
473	0.970900
475	0.971000
476	0.971100
480	0.971200
487	0.971300
488	0.971500
497	0.971600
506	0.971700
510	0.971800
511	0.971900
514	0.972100
521	0.972200
527	0.972300
536	0.972400
539	0.972500
540	0.972700
548	0.972800
550	0.972900
557	0.973000
561	0.973200
566	0.973300
573	0.973400
582	0.973500
584	0.973600
606	0.973700
612	0.973800
616	0.973900
619	0.974000
622	0.974100
628	0.974200
631	0.974400
634	0.974500
649	0.974600
651	0.974700
676	0.974900
679	0.975000
680	0.975100
682	0.975200
693	0.975300
696	0.975400
705	0.975500
706	0.975600
711	0.975700
714	0.975800
717	0.975900
719	0.976000
729	0.976100
730	0.976200
743	0.976300
749	0.976400
752	0.976500
761	0.976600
766	0.976800
778	0.976900
795	0.977000
798	0.977100
811	0.977200
820	0.977300
830	0.977400
842	0.977500
847	0.977600
874	0.977700
889	0.977800
892	0.977900
898	0.978000
920	0.978100
926	0.978200
929	0.978300
934	0.978400
935	0.978500
966	0.978600
973	0.978700
977	0.978800
981	0.978900
983	0.979000
1014	0.979100
1017	0.979200
1025	0.979300
1026	0.979400
1028	0.979500
1033	0.979700
1037	0.979800
1043	0.979900
1046	0.980000
1055	0.980100
1076	0.980200
1088	0.980300
1099	0.980400
1102	0.980500
1104	0.980600
1117	0.980700
1127	0.980800
1134	0.980900
1135	0.981000
1151	0.981100
1180	0.981200
1189	0.981300
1201	0.981400
1205	0.981500
1233	0.981600
1239	0.981700
1280	0.981800
1284	0.981900
1291	0.982000
1297	0.982100
1335	0.982200
1339	0.982300
1340	0.982400
1347	0.982500
1352	0.982600
1353	0.982700
1428	0.982800
1433	0.982900
1446	0.983000
1447	0.983100
1454	0.983200
1456	0.983300
1458	0.983400
1474	0.983500
1494	0.983600
1511	0.983700
1515	0.983800
1516	0.983900
1529	0.984000
1530	0.984100
1589	0.984200
1592	0.984300
1645	0.984400
1695	0.984500
1701	0.984600
1711	0.984700
1728	0.984800
1743	0.984900
1746	0.985000
1793	0.985100
1796	0.985200
1843	0.985300
1845	0.985400
1881	0.985500
1889	0.985600
1929	0.985700
1965	0.985800
1977	0.985900
2002	0.986000
2015	0.986100
2036	0.986200
2043	0.986400
2060	0.986500
2068	0.986600
2088	0.986700
2103	0.986800
2166	0.986900
2277	0.987000
2321	0.987100
2380	0.987200
2469	0.987300
2532	0.987400
2604	0.987500
2626	0.987600
2681	0.987700
2697	0.987800
2798	0.987900
2877	0.988000
2882	0.988100
3003	0.988200
3011	0.988300
3084	0.988400
3306	0.988500
3383	0.988600
3412	0.988700
3419	0.988800
3459	0.988900
3461	0.989000
3480	0.989100
3512	0.989200
3620	0.989300
3622	0.989400
3745	0.989500
4058	0.989600
4098	0.989700
4111	0.989800
4192	0.989900
4207	0.990000
4238	0.990100
4344	0.990200
4385	0.990300
4668	0.990400
4875	0.990500
4909	0.990600
4942	0.990700
4978	0.990800
5057	0.990900
5111	0.991000
5130	0.991100
5164	0.991200
5300	0.991300
5493	0.991400
5494	0.991500
5931	0.991700
5941	0.991800
6436	0.991900
6873	0.992000
6887	0.992100
7150	0.992200
7191	0.992300
7196	0.992400
7503	0.992500
7751	0.992600
7921	0.992700
8037	0.992800
8270	0.992900
8283	0.993000
8296	0.993100
8463	0.993200
8993	0.993300
9020	0.993400
9552	0.993500
9799	0.993600
9871	0.993700
10327	0.993800
10381	0.993900
10894	0.994000
10948	0.994100
11210	0.994200
11215	0.994300
11236	0.994400
11619	0.994500
11731	0.994600
11809	0.994700
12384	0.994800
12786	0.994900
13229	0.995000
13563	0.995100
13644	0.995200
14517	0.995300
14525	0.995400
14758	0.995500
15622	0.995600
17324	0.995700
17373	0.995800
18071	0.995900
18344	0.996000
19182	0.996100
19292	0.996200
22538	0.996300
24511	0.996400
24657	0.996500
25354	0.996600
26493	0.996700
27444	0.996800
29216	0.996900
29234	0.997000
29240	0.997100
30395	0.997200
33571	0.997300
34285	0.997400
35797	0.997500
37449	0.997600
38137	0.997700
41812	0.997800
49972	0.997900
51522	0.998000
53101	0.998100
54000	0.998200
65301	0.998300
66265	0.998400
66646	0.998500
74947	0.998600
76313	0.998700
107722	0.998800
111376	0.998900
133800	0.999000
136073	0.999100
162972	0.999200
179664	0.999300
214210	0.999400
230384	0.999500
348038	0.999600
387582	0.999700
561333	0.999800
563692	0.999900
597830	1.000000
