key	frequency
1	0.000100
3	0.000200
15	0.000300
18	0.000400
19	0.000500
48	0.000600
75	0.000700
80	0.000800
86	0.000900
87	0.001000
89	0.001100
90	0.001200
146	0.001300
151	0.001400
169	0.001500
228	0.001600
239	0.001700
241	0.001800
328	0.001900
341	0.002000
482	0.002100
557	0.002200
612	0.002300
627	0.002400
643	0.002500
648	0.002600
722	0.002700
757	0.002800
814	0.002900
819	0.003000
828	0.003100
841	0.003200
943	0.003300
1060	0.003400
1064	0.003500
1091	0.003600
1109	0.003700
1150	0.003800
1164	0.003900
1219	0.004000
1270	0.004100
1311	0.004200
1478	0.004300
1482	0.004400
1707	0.004500
1734	0.004600
1749	0.004700
1875	0.004800
1877	0.004900
1943	0.005000
1945	0.005100
2008	0.005200
2356	0.005300
2411	0.005400
2474	0.005500
2724	0.005600
2926	0.005700
3128	0.005800
3151	0.005900
3190	0.006000
3430	0.006100
3527	0.006200
3795	0.006300
3805	0.006400
4000	0.006500
4329	0.006600
4351	0.006700
4407	0.006800
4502	0.006900
4551	0.007000
4723	0.007100
4764	0.007200
4775	0.007300
5433	0.007400
5807	0.007500
5915	0.007600
6386	0.007700
6394	0.007800
6774	0.007900
7109	0.008000
7219	0.008100
7232	0.008200
7438	0.008300
7674	0.008400
8137	0.008500
8199	0.008600
8229	0.008700
8465	0.008800
8695	0.008900
9078	0.009000
9108	0.009100
9570	0.009200
9655	0.009300
10001	0.009400
10692	0.009500
10972	0.009600
11216	0.009700
11532	0.009800
11567	0.009900
11616	0.010000
11936	0.010100
12495	0.010200
12609	0.010300
13021	0.010400
13095	0.010500
13186	0.010600
13278	0.010700
14071	0.010800
14154	0.010900
14306	0.011000
14347	0.011100
14455	0.011200
14871	0.011300
15120	0.011400
15171	0.011500
15239	0.011600
15625	0.011700
15720	0.011800
15980	0.011900
16476	0.012000
16727	0.012100
16907	0.012200
17498	0.012300
17888	0.012400
18072	0.012500
18187	0.012600
18442	0.012700
18508	0.012900
18962	0.013000
18966	0.013100
19035	0.013200
19102	0.013300
19730	0.013400
19749	0.013500
19901	0.013600
20148	0.013700
20220	0.013800
20664	0.013900
20876	0.014000
21176	0.014100
21205	0.014200
21276	0.014300
21408	0.014400
21514	0.014500
22154	0.014600
22247	0.014700
22485	0.014800
22856	0.014900
23698	0.015000
24126	0.015100
24305	0.015200
24707	0.015300
24726	0.015400
25028	0.015500
25472	0.015600
25597	0.015700
25686	0.015800
25799	0.015900
25873	0.016000
26003	0.016100
26057	0.016200
26139	0.016300
26873	0.016400
27527	0.016500
27707	0.016600
27875	0.016700
28353	0.016800
28435	0.016900
29584	0.017000
29958	0.017100
30069	0.017200
30116	0.017300
30421	0.017400
31347	0.017500
31355	0.017600
32062	0.017700
32441	0.017800
33510	0.017900
33518	0.018000
34097	0.018100
34764	0.018200
35296	0.018300
35966	0.018400
36249	0.018500
37673	0.018600
37784	0.018700
37862	0.018800
37884	0.018900
38044	0.019000
38203	0.019100
38348	0.019200
38494	0.019300
38701	0.019400
38802	0.019500
39800	0.019600
40379	0.019700
41396	0.019800
41407	0.019900
41602	0.020000
41742	0.020100
41789	0.020200
41903	0.020300
42288	0.020400
42330	0.020500
42862	0.020600
43218	0.020700
43223	0.020800
43417	0.020900
44315	0.021000
44621	0.021100
44832	0.021200
45401	0.021300
45838	0.021400
46070	0.021500
46096	0.021600
47331	0.021700
47335	0.021800
48625	0.021900
48717	0.022000
49701	0.022100
50096	0.022200
50306	0.022300
50533	0.022400
51510	0.022500
51995	0.022600
52273	0.022700
52507	0.022800
52647	0.022900
53155	0.023000
55200	0.023100
56560	0.023200
56800	0.023300
57570	0.023400
57751	0.023500
58562	0.023600
59243	0.023700
59305	0.023800
60003	0.023900
60983	0.024000
61844	0.024100
62258	0.024200
63855	0.024300
64503	0.024400
64754	0.024500
66271	0.024600
66592	0.024700
67174	0.024800
68795	0.024900
69499	0.025000
70744	0.025100
71180	0.025200
72607	0.025300
73761	0.025400
74866	0.025500
76353	0.025600
76613	0.025700
76696	0.025800
77899	0.025900
78458	0.026000
79149	0.026100
80308	0.026200
81891	0.026300
82089	0.026400
82956	0.026500
82959	0.026600
83405	0.026700
83426	0.026800
83690	0.026900
84374	0.027000
84471	0.027100
85060	0.027200
85223	0.027300
86864	0.027400
87021	0.027500
87109	0.027600
87252	0.027700
87408	0.027800
87735	0.027900
89579	0.028000
91015	0.028100
91634	0.028200
91788	0.028300
91820	0.028400
94421	0.028500
97407	0.028600
97452	0.028700
98693	0.028800
99064	0.028900
99314	0.029000
99858	0.029100
100664	0.029200
102283	0.029300
