key	frequency
0	0.009800
1	0.013900
2	0.018600
3	0.021100
4	0.023100
5	0.025300
6	0.027300
7	0.029000
8	0.029900
9	0.031200
10	0.032500
11	0.033200
12	0.034700
13	0.035300
14	0.036800
15	0.037700
16	0.039400
17	0.040200
18	0.040800
19	0.041800
20	0.042800
21	0.043200
22	0.044400
23	0.044800
24	0.045700
25	0.045900
26	0.046500
27	0.046700
28	0.047300
29	0.047600
30	0.048700
31	0.049000
32	0.049600
33	0.050100
34	0.050400
35	0.050700
36	0.051200
37	0.051500
38	0.052100
39	0.052200
40	0.052700
41	0.053100
42	0.053400
43	0.053600
44	0.053900
45	0.054300
46	0.054700
47	0.054800
48	0.055200
49	0.055500
50	0.055700
51	0.056400
52	0.057000
53	0.057300
54	0.057400
55	0.057700
56	0.057800
57	0.058200
58	0.058500
59	0.058800
60	0.059100
61	0.059200
62	0.059500
63	0.059800
64	0.059900
65	0.060100
66	0.060200
67	0.060300
68	0.060700
69	0.060800
70	0.061000
71	0.061300
73	0.061700
74	0.062100
75	0.062200
76	0.062500
78	0.062700
79	0.062800
80	0.063100
82	0.063200
83	0.063400
84	0.063900
85	0.064100
86	0.064500
87	0.064600
89	0.064800
92	0.065100
93	0.065500
94	0.065800
95	0.066000
96	0.066500
97	0.066700
98	0.067000
99	0.067200
100	0.067300
101	0.067400
103	0.067800
104	0.067900
105	0.068000
106	0.068100
107	0.068200
108	0.068600
109	0.068900
110	0.069200
111	0.069300
112	0.069600
114	0.069800
115	0.070000
116	0.070300
117	0.070400
118	0.070600
119	0.070800
120	0.071000
121	0.071300
122	0.071400
123	0.071700
124	0.072000
125	0.072100
126	0.072500
127	0.072700
128	0.073100
129	0.073300
132	0.073500
134	0.073700
136	0.073900
137	0.074000
138	0.074200
139	0.074800
140	0.074900
141	0.075000
142	0.075100
143	0.075500
144	0.075800
145	0.076000
146	0.076200
147	0.076300
148	0.076600
149	0.076800
151	0.076900
152	0.077000
153	0.077200
155	0.077400
156	0.077500
157	0.077600
158	0.077700
159	0.077900
163	0.078100
164	0.078200
166	0.078400
167	0.078700
169	0.078900
170	0.079500
171	0.079600
173	0.079700
175	0.079900
178	0.080000
179	0.080400
180	0.080700
181	0.080800
182	0.081200
183	0.081300
184	0.081600
187	0.081900
189	0.082000
190	0.082200
193	0.082300
194	0.082500
195	0.082700
196	0.082800
197	0.082900
198	0.083100
201	0.083200
202	0.083300
205	0.083500
206	0.083600
207	0.083700
209	0.084000
210	0.084300
211	0.084400
212	0.084500
213	0.084800
214	0.084900
215	0.085200
216	0.085300
217	0.085500
218	0.085600
219	0.085900
220	0.086100
222	0.086300
223	0.086400
224	0.086500
225	0.086600
226	0.086700
227	0.087000
228	0.087300
231	0.087400
233	0.087500
234	0.087600
236	0.087700
237	0.087800
238	0.088200
239	0.088600
240	0.088700
241	0.088900
242	0.089000
244	0.089100
247	0.089200
248	0.089600
249	0.089800
250	0.089900
252	0.090000
253	0.090100
254	0.090200
257	0.090300
259	0.090400
260	0.090600
261	0.090700
263	0.090800
266	0.090900
269	0.091000
273	0.091200
274	0.091300
275	0.091400
276	0.091600
277	0.091700
279	0.091800
284	0.091900
285	0.092100
287	0.092300
288	0.092400
289	0.092600
292	0.092800
297	0.092900
298	0.093000
299	0.093200
303	0.093300
304	0.093400
305	0.093500
306	0.093600
307	0.093700
310	0.093900
311	0.094100
312	0.094400
313	0.094500
315	0.094700
317	0.094800
318	0.095100
319	0.095200
322	0.095600
323	0.095700
324	0.095800
326	0.095900
327	0.096100
328	0.096300
329	0.096400
330	0.096800
333	0.096900
335	0.097300
340	0.097500
341	0.097600
342	0.097700
349	0.097800
351	0.097900
353	0.098100
354	0.098200
356	0.098400
362	0.098500
363	0.098700
364	0.098900
365	0.099000
368	0.099100
369	0.099200
371	0.099400
374	0.099500
378	0.099700
383	0.099900
385	0.100000
386	0.100200
387	0.100300
388	0.100400
389	0.100600
390	0.100800
391	0.100900
393	0.101000
397	0.101200
398	0.101300
399	0.101400
401	0.101500
402	0.101600
403	0.101700
404	0.101900
406	0.102000
409	0.102100
411	0.102200
412	0.102300
415	0.102400
418	0.102500
419	0.102700
420	0.102800
421	0.103000
422	0.103100
423	0.103300
424	0.103400
425	0.103500
426	0.103700
429	0.103800
430	0.104000
435	0.104100
436	0.104200
439	0.104300
441	0.104400
442	0.104500
444	0.104600
445	0.104700
447	0.104900
449	0.105200
451	0.105400
452	0.105600
454	0.105700
457	0.105900
458	0.106000
462	0.106100
464	0.106200
466	0.106600
467	0.106700
468	0.106800
469	0.106900
472	0.107100
479	0.107200
480	0.107300
482	0.107500
487	0.107600
488	0.107700
494	0.107800
496	0.107900
497	0.108000
500	0.108100
501	0.108200
506	0.108400
515	0.108600
516	0.108700
517	0.108800
520	0.108900
521	0.109000
525	0.109100
526	0.109200
527	0.109300
532	0.109500
534	0.109600
537	0.109700
542	0.109800
543	0.109900
544	0.110000
550	0.110200
552	0.110300
553	0.110400
558	0.110500
564	0.110600
567	0.110800
568	0.110900
569	0.111000
574	0.111100
577	0.111200
578	0.111300
579	0.111400
580	0.111500
583	0.111700
584	0.111800
593	0.111900
594	0.112000
597	0.112100
602	0.112500
603	0.112600
604	0.112700
605	0.112800
608	0.113000
614	0.113100
619	0.113200
621	0.113300
622	0.113400
623	0.113500
624	0.113600
626	0.113700
635	0.113800
636	0.113900
639	0.114000
644	0.114100
645	0.114300
650	0.114400
651	0.114500
652	0.114600
654	0.114700
656	0.114900
660	0.115000
676	0.115200
677	0.115300
680	0.115400
681	0.115500
682	0.115600
685	0.115700
686	0.115800
687	0.115900
688	0.116000
691	0.116100
692	0.116200
697	0.116300
699	0.116400
700	0.116500
703	0.116600
707	0.116700
717	0.116800
728	0.116900
729	0.117000
730	0.117200
732	0.117300
734	0.117400
735	0.117500
736	0.117600
737	0.117800
738	0.117900
741	0.118000
742	0.118300
753	0.118600
754	0.118700
756	0.118900
758	0.119100
760	0.119200
763	0.119300
765	0.119600
773	0.119700
775	0.119900
787	0.120000
788	0.120200
795	0.120300
798	0.120400
802	0.120600
809	0.120800
812	0.120900
814	0.121000
816	0.121100
817	0.121300
818	0.121400
820	0.121500
824	0.121600
827	0.121700
829	0.121800
831	0.121900
834	0.122000
836	0.122100
838	0.122400
841	0.122500
845	0.122600
853	0.122800
855	0.122900
857	0.123000
860	0.123100
868	0.123300
871	0.123400
872	0.123600
873	0.123700
875	0.123800
883	0.123900
887	0.124000
889	0.124200
891	0.124300
893	0.124400
897	0.124500
898	0.124600
900	0.124700
902	0.124800
909	0.124900
912	0.125000
915	0.125100
917	0.125200
919	0.125300
920	0.125400
930	0.125500
940	0.125600
941	0.125700
946	0.125800
947	0.126000
952	0.126100
953	0.126200
954	0.126300
956	0.126400
958	0.126500
959	0.126600
964	0.126700
965	0.126800
968	0.126900
969	0.127000
984	0.127200
989	0.127300
998	0.127400
999	0.127500
1002	0.127600
1003	0.127700
1005	0.127900
1011	0.128000
1014	0.128100
1015	0.128400
1018	0.128500
1025	0.128600
1031	0.128700
1032	0.128800
1037	0.128900
1041	0.129000
1052	0.129100
1054	0.129200
1056	0.129300
1060	0.129400
1065	0.129500
1068	0.129700
1075	0.129800
1077	0.129900
1078	0.130000
1080	0.130100
1089	0.130200
1099	0.130300
1101	0.130400
1107	0.130500
1109	0.130600
1117	0.130700
1127	0.130800
1128	0.130900
1133	0.131000
1137	0.131100
1142	0.131200
1144	0.131300
1151	0.131400
1159	0.131500
1175	0.131600
1183	0.131700
1188	0.131900
1190	0.132000
1196	0.132100
1198	0.132200
1201	0.132300
1207	0.132500
1208	0.132600
1209	0.132800
1212	0.132900
1214	0.133000
1219	0.133100
1220	0.133200
1222	0.133300
1227	0.133400
1232	0.133500
1234	0.133600
1238	0.133700
1239	0.133800
1247	0.133900
1250	0.134000
1251	0.134100
1252	0.134200
1259	0.134400
1266	0.134500
1273	0.134600
1277	0.134700
1279	0.134800
1281	0.135000
1285	0.135100
1290	0.135200
1292	0.135300
1294	0.135400
1296	0.135500
1305	0.135700
1311	0.135800
1322	0.135900
1349	0.136000
1351	0.136100
1352	0.136200
1357	0.136300
1364	0.136400
1367	0.136500
1368	0.136700
1370	0.136800
1371	0.137000
1378	0.137100
1383	0.137200
1384	0.137300
1390	0.137400
1391	0.137500
1393	0.137600
1394	0.137700
1398	0.137800
1404	0.137900
1413	0.138000
1419	0.138100
1426	0.138300
1429	0.138400
1435	0.138500
1448	0.138600
1449	0.138700
1450	0.138800
1454	0.138900
1455	0.139000
1463	0.139100
1465	0.139200
1473	0.139400
1483	0.139500
1497	0.139600
1509	0.139700
1515	0.139800
1516	0.139900
1518	0.140000
1533	0.140100
1541	0.140200
1543	0.140300
1545	0.140400
1564	0.140500
1569	0.140600
1573	0.140700
1577	0.140900
1582	0.141000
1583	0.141100
1585	0.141300
1591	0.141500
1602	0.141600
1606	0.141700
1611	0.141900
1617	0.142000
1619	0.142100
1626	0.142200
1627	0.142300
1634	0.142400
1636	0.142500
1641	0.142600
1648	0.142700
1651	0.142800
1652	0.142900
1656	0.143000
1659	0.143100
1671	0.143200
1674	0.143300
1675	0.143400
1676	0.143500
1677	0.143600
1682	0.143700
1683	0.143800
1689	0.143900
1690	0.144100
1693	0.144300
1699	0.144400
1704	0.144600
1709	0.144700
1711	0.144800
1714	0.144900
1728	0.145000
1734	0.145100
1735	0.145300
1741	0.145400
1745	0.145500
1747	0.145600
1767	0.145700
1775	0.145800
1785	0.146000
1799	0.146100
1804	0.146200
1809	0.146300
1814	0.146400
1824	0.146500
1828	0.146600
1835	0.146700
1838	0.146800
1846	0.147000
1862	0.147100
1866	0.147200
1872	0.147300
1876	0.147400
1877	0.147500
1881	0.147600
1895	0.147700
1902	0.147800
1919	0.147900
1922	0.148000
1930	0.148100
1931	0.148200
1938	0.148300
1939	0.148400
1940	0.148500
1942	0.148600
1945	0.148700
1951	0.148800
1953	0.148900
1960	0.149000
1967	0.149100
1976	0.149200
1986	0.149300
1987	0.149400
1993	0.149500
1996	0.149600
1999	0.149700
2001	0.149800
2002	0.149900
2016	0.150000
2025	0.150100
2041	0.150200
2049	0.150300
2065	0.150400
2071	0.150500
2082	0.150600
2101	0.150700
2103	0.150800
2108	0.150900
2109	0.151000
2112	0.151200
2131	0.151300
2133	0.151400
2134	0.151500
2138	0.151600
2148	0.151700
2152	0.151800
2164	0.151900
2171	0.152000
2173	0.152100
2175	0.152200
2176	0.152300
2177	0.152500
2188	0.152600
2194	0.152700
2198	0.152800
2199	0.152900
2200	0.153000
2210	0.153100
2212	0.153200
2214	0.153300
2218	0.153400
2227	0.153500
2233	0.153600
2244	0.153700
2250	0.153800
2253	0.153900
2254	0.154000
2266	0.154100
2269	0.154200
2274	0.154300
2288	0.154400
2290	0.154500
2296	0.154600
2297	0.154700
2313	0.154800
2328	0.154900
2338	0.155000
2341	0.155100
2349	0.155200
2358	0.155300
2374	0.155400
2376	0.155500
2377	0.155700
2380	0.155800
2382	0.155900
2389	0.156000
2391	0.156100
2392	0.156200
2396	0.156300
2400	0.156400
2404	0.156500
2410	0.156600
2411	0.156700
2421	0.156800
2422	0.156900
2425	0.157000
2428	0.157100
2435	0.157300
2449	0.157400
2450	0.157500
2454	0.157600
2455	0.157700
2465	0.157800
2470	0.157900
2471	0.158000
2477	0.158100
2486	0.158200
2492	0.158300
2500	0.158400
2511	0.158500
2514	0.158600
2520	0.158700
2542	0.158800
2548	0.158900
2560	0.159000
2571	0.159100
2573	0.159200
2574	0.159300
2579	0.159400
2588	0.159500
2596	0.159600
2601	0.159700
2603	0.159800
2606	0.159900
2610	0.160000
2614	0.160100
2615	0.160200
2619	0.160300
2623	0.160400
2634	0.160500
2640	0.160600
2670	0.160700
2697	0.160800
2705	0.160900
2706	0.161000
2707	0.161100
2715	0.161200
2716	0.161300
2737	0.161400
2745	0.161500
2777	0.161600
2790	0.161700
2793	0.161800
2807	0.161900
2809	0.162000
2816	0.162100
2828	0.162200
2871	0.162300
2888	0.162400
2899	0.162500
2902	0.162600
2912	0.162700
2927	0.162800
2929	0.163000
2933	0.163100
2946	0.163200
2956	0.163300
2972	0.163400
2977	0.163500
2979	0.163600
2981	0.163700
2982	0.163800
2983	0.164000
2985	0.164100
2990	0.164200
2993	0.164300
3001	0.164400
3008	0.164500
3026	0.164600
3036	0.164700
3039	0.164800
3043	0.164900
3050	0.165000
3052	0.165100
3082	0.165200
3083	0.165300
3085	0.165400
3089	0.165500
3110	0.165600
3111	0.165700
3116	0.165800
3117	0.165900
3140	0.166000
3151	0.166100
3179	0.166200
3184	0.166300
3199	0.166400
3203	0.166500
3228	0.166600
3229	0.166700
3232	0.166800
3234	0.166900
3240	0.167000
3247	0.167100
3253	0.167200
3256	0.167300
3265	0.167400
3277	0.167500
3315	0.167600
3325	0.167700
3329	0.167800
