key	frequency
0	0.004800
1	0.007600
2	0.010900
3	0.012700
4	0.014800
5	0.016600
6	0.018700
7	0.019700
8	0.020600
9	0.021700
10	0.022500
11	0.023400
12	0.024300
13	0.025000
14	0.026100
15	0.027300
16	0.027800
17	0.028200
18	0.029700
19	0.030400
20	0.030800
21	0.031400
22	0.031900
23	0.032900
24	0.033500
25	0.033900
26	0.034000
27	0.034500
28	0.034800
29	0.035500
30	0.035600
32	0.035700
33	0.035800
34	0.036300
35	0.036500
36	0.037100
37	0.037400
38	0.037700
39	0.038200
40	0.038800
41	0.038900
42	0.039400
43	0.040200
44	0.040600
45	0.041000
46	0.041300
47	0.041600
48	0.041800
49	0.042100
50	0.042600
51	0.043600
52	0.043900
53	0.044400
54	0.044700
55	0.044900
56	0.045300
57	0.045900
58	0.046300
59	0.046800
60	0.046900
61	0.047500
62	0.047800
63	0.048100
64	0.048400
65	0.048700
66	0.048800
67	0.049100
68	0.049200
69	0.049400
70	0.049700
71	0.049900
73	0.050500
74	0.050800
76	0.051200
77	0.051500
78	0.051800
79	0.051900
80	0.052200
81	0.052700
82	0.053000
83	0.053200
85	0.053500
86	0.053700
87	0.053900
88	0.054200
90	0.054500
91	0.054600
92	0.054900
93	0.055100
94	0.055400
95	0.055800
96	0.056100
97	0.056200
98	0.056400
99	0.056600
100	0.056700
103	0.057000
104	0.057300
105	0.057500
106	0.057700
107	0.057900
108	0.058100
109	0.058300
110	0.058500
113	0.058700
114	0.058900
116	0.059100
117	0.059300
118	0.059500
120	0.059700
121	0.059900
122	0.060100
123	0.060300
124	0.060600
125	0.061100
126	0.061200
129	0.061300
130	0.061500
131	0.061700
132	0.061900
133	0.062200
134	0.062400
135	0.062500
136	0.062800
137	0.062900
139	0.063300
140	0.063600
141	0.063900
142	0.064200
143	0.064400
144	0.064600
145	0.064800
146	0.065000
147	0.065200
149	0.065400
150	0.065700
151	0.066000
152	0.066100
154	0.066300
155	0.066400
157	0.066700
158	0.067000
159	0.067200
160	0.067400
161	0.067500
162	0.067800
164	0.067900
165	0.068300
167	0.068700
170	0.068800
171	0.069100
172	0.069300
173	0.069400
174	0.069600
175	0.069800
176	0.070000
178	0.070300
179	0.070400
181	0.070600
183	0.070700
184	0.070800
190	0.070900
191	0.071300
192	0.071500
193	0.071600
194	0.071700
195	0.071800
197	0.072000
198	0.072200
199	0.072400
200	0.072500
202	0.072800
203	0.073000
205	0.073100
208	0.073500
209	0.073600
212	0.073800
213	0.073900
214	0.074000
215	0.074100
218	0.074200
220	0.074400
221	0.074600
222	0.075000
228	0.075200
231	0.075300
234	0.075400
235	0.075600
237	0.075700
239	0.075800
240	0.075900
242	0.076000
244	0.076100
245	0.076200
246	0.076300
249	0.076400
254	0.076500
255	0.076900
256	0.077000
257	0.077100
259	0.077200
261	0.077300
262	0.077400
263	0.077600
265	0.077700
267	0.077900
269	0.078200
270	0.078300
271	0.078400
273	0.078500
275	0.078600
277	0.078700
278	0.078800
280	0.079000
281	0.079100
284	0.079300
285	0.079500
288	0.079600
290	0.079700
292	0.079900
294	0.080100
296	0.080200
300	0.080300
301	0.080500
302	0.080700
304	0.081000
308	0.081100
309	0.081200
312	0.081300
313	0.081400
314	0.081500
315	0.081600
316	0.081700
317	0.081900
318	0.082000
319	0.082100
324	0.082200
