key	frequency
0	0.001900
1	0.003100
2	0.004000
3	0.004400
4	0.005200
5	0.005800
6	0.006400
7	0.006800
8	0.007200
9	0.007700
10	0.008000
11	0.008300
12	0.008800
13	0.009200
14	0.009600
15	0.009700
16	0.009800
17	0.010000
18	0.010400
19	0.010700
20	0.010900
21	0.011000
24	0.011200
25	0.011300
26	0.011500
27	0.011600
28	0.011700
29	0.012000
31	0.012300
32	0.012400
34	0.012500
35	0.012700
37	0.013000
39	0.013100
40	0.013400
41	0.013700
42	0.014000
43	0.014600
44	0.014700
45	0.015000
46	0.015200
48	0.015400
49	0.015500
50	0.015700
51	0.015800
52	0.015900
53	0.016500
54	0.016600
55	0.016700
56	0.016800
57	0.017100
58	0.017400
62	0.017500
63	0.017600
64	0.017700
65	0.017800
67	0.017900
68	0.018200
69	0.018300
70	0.018400
72	0.018600
73	0.018800
74	0.019000
75	0.019200
77	0.019500
78	0.019600
79	0.019800
80	0.020000
83	0.020200
84	0.020500
85	0.020600
88	0.020700
91	0.020900
92	0.021200
93	0.021400
94	0.021500
95	0.021700
96	0.022000
97	0.022100
98	0.022200
99	0.022300
102	0.022400
103	0.022500
104	0.022700
105	0.022800
106	0.022900
107	0.023100
108	0.023200
109	0.023300
111	0.023400
112	0.023500
113	0.023600
115	0.023700
116	0.023900
117	0.024100
118	0.024200
120	0.024300
121	0.024400
122	0.024700
123	0.024900
124	0.025000
125	0.025100
127	0.025200
128	0.025300
129	0.025400
130	0.025500
132	0.025800
133	0.026100
136	0.026300
138	0.026700
139	0.026900
146	0.027000
147	0.027100
148	0.027200
151	0.027300
152	0.027400
154	0.027700
158	0.027800
159	0.028000
162	0.028100
163	0.028200
164	0.028400
166	0.028500
167	0.028700
168	0.028800
171	0.028900
172	0.029100
174	0.029200
176	0.029300
182	0.029400
183	0.029500
187	0.029600
189	0.029700
191	0.029800
194	0.030000
196	0.030200
197	0.030400
200	0.030500
201	0.030800
203	0.031000
204	0.031100
205	0.031200
207	0.031300
209	0.031600
210	0.031700
212	0.031800
215	0.031900
216	0.032100
219	0.032300
221	0.032400
222	0.032500
227	0.032600
237	0.032700
238	0.032800
239	0.032900
243	0.033100
249	0.033300
250	0.033500
253	0.033700
254	0.033800
256	0.033900
257	0.034000
263	0.034200
265	0.034300
266	0.034400
269	0.034500
273	0.034600
274	0.034700
276	0.034800
279	0.034900
281	0.035000
287	0.035200
295	0.035300
306	0.035400
308	0.035500
313	0.035600
314	0.035700
317	0.035800
319	0.035900
320	0.036000
322	0.036100
324	0.036300
329	0.036400
330	0.036500
331	0.036700
333	0.036800
334	0.036900
335	0.037000
337	0.037100
339	0.037200
341	0.037300
342	0.037400
343	0.037600
347	0.037700
351	0.037800
352	0.037900
353	0.038100
356	0.038200
364	0.038300
365	0.038400
367	0.038600
369	0.038700
371	0.038900
372	0.039000
374	0.039300
377	0.039400
378	0.039500
379	0.039600
380	0.039800
381	0.039900
382	0.040200
383	0.040400
391	0.040600
393	0.040700
394	0.040900
397	0.041000
398	0.041100
403	0.041200
404	0.041300
408	0.041400
411	0.041600
412	0.041700
413	0.041900
415	0.042000
416	0.042100
417	0.042200
419	0.042300
420	0.042400
421	0.042500
424	0.042600
425	0.042700
426	0.042900
427	0.043000
430	0.043100
432	0.043300
433	0.043400
438	0.043500
439	0.043600
440	0.043700
442	0.043800
444	0.044000
447	0.044100
449	0.044200
454	0.044500
456	0.044600
458	0.044700
461	0.044800
462	0.044900
466	0.045000
467	0.045100
473	0.045200
478	0.045300
479	0.045400
486	0.045500
489	0.045600
492	0.045800
496	0.045900
497	0.046000
500	0.046200
501	0.046400
510	0.046600
513	0.046700
516	0.046800
517	0.047000
519	0.047100
521	0.047200
528	0.047300
529	0.047400
530	0.047500
537	0.047600
540	0.047700
541	0.047800
547	0.047900
557	0.048000
569	0.048100
570	0.048300
571	0.048400
574	0.048500
588	0.048600
590	0.048700
592	0.048800
597	0.048900
601	0.049000
608	0.049100
619	0.049200
622	0.049300
625	0.049400
627	0.049500
629	0.049600
635	0.049700
648	0.049800
650	0.049900
651	0.050000
652	0.050100
671	0.050200
672	0.050300
674	0.050500
679	0.050600
680	0.050700
683	0.050800
684	0.050900
686	0.051000
691	0.051100
692	0.051200
698	0.051300
699	0.051500
703	0.051600
705	0.051700
706	0.051800
708	0.051900
716	0.052100
721	0.052200
724	0.052300
730	0.052400
733	0.052500
735	0.052700
741	0.052800
743	0.052900
747	0.053000
753	0.053200
754	0.053300
756	0.053400
760	0.053600
763	0.053800
766	0.053900
770	0.054000
771	0.054200
775	0.054300
785	0.054500
788	0.054600
789	0.054700
794	0.054800
798	0.055100
801	0.055200
803	0.055300
814	0.055400
825	0.055500
826	0.055600
831	0.055700
832	0.055800
836	0.055900
841	0.056000
842	0.056100
847	0.056200
848	0.056400
850	0.056500
852	0.056600
855	0.056700
862	0.056800
863	0.056900
865	0.057000
867	0.057100
870	0.057200
873	0.057300
874	0.057500
879	0.057600
880	0.057700
883	0.057800
888	0.057900
894	0.058000
906	0.058100
907	0.058200
917	0.058400
922	0.058500
926	0.058600
927	0.058700
937	0.058800
938	0.058900
940	0.059000
943	0.059100
945	0.059200
955	0.059300
